rms_id,category,title,verdict,flags,imgW,imgH,frameCoverage,solvedScale,unclampedScale,url
live-hans-vintage-brass-telescope,styling,"HANS VINTAGE BRASS TELESCOPE",BROKEN,LOW_RES|WOULD_CLIP,800,600,0.107,1.142,1.142,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/squarespace/live-hans-vintage-brass-telescope/53f1a529f450-HANS.png
1933,rugs,"HARLOW 8X10 GREY AREA RUG",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,339,274,0.990,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/HARLOW%20Rug%200.png
60,seating,"HEMINGWAY BROWN LEATHER CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,226,262,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/HEMINGWAY%20Chair%200.png
1818,seating,"HENRY UPHOLSTERED GREY SOFA",BROKEN,MEASURE_FAIL|LOW_RES,379,144,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/sofa/HENRY%20Sofa%200.png
1711,seating,"HIRSHFIELD LEATHER CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,302,244,0.989,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/HIRSHFIELD%20Chair%200.png
3768,serveware,"HAZEL CHARRED TERRACOTTA BOWL",BROKEN,MEASURE_FAIL|LOW_RES,360,141,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/HAZEL%20Bowls.png
2969,seating,"HELENA ANTIQUE CARVED CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,168,295,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/HELENA%20Chair%200.png
2501,tableware,"HESTON DARK BROWN HORN FLATWARE",BROKEN,MEASURE_FAIL|LOW_RES,235,282,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/flatware/HESTON%20Set.png
1932,rugs,"HATHOR LIGHT COLORED HIDE RUG",BROKEN,MEASURE_FAIL|LOW_RES,359,300,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/HATHOR%20Natural%20Light%20Tan%20Hide.png
4163,styling,"HILARY CHARCOAL WOOD OVERSIZE CHAIN",BROKEN,MEASURE_FAIL|LOW_RES,398,107,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/HILARY%20Wood%20Chain.png
3011,styling,"IGNACIO SILVER BALANCING SCALE",BROKEN,MEASURE_FAIL|LOW_RES,233,275,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/IGNACIO%20Scale.png
3010,styling,"IGNATIUS GOLD SCALE",BROKEN,MEASURE_FAIL|LOW_RES,214,257,0.995,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/IGNATIUS%20Scale.png
3611,large-decor,"HUDSON ROCK WALL + SHELVING DISPLAY",AT_RISK,LOW_RES,800,600,0.800,0.717,0.717,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/squarespace/3524/fbdaf98f6a83-HUDSON_Render.png
735,seating,"INDIWIN BLACK LEATHER SOFA",BROKEN,MEASURE_FAIL|LOW_RES,378,146,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/sofa/INDIWIN%20Sofa%200.png
4180,seating,"INGRAM BLACK LEATHER + WOOD SOFA",AT_RISK,LOW_RES,800,600,0.646,0.782,0.782,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/missing-gaps/INGRAM%20Sofa%200.png
2998,tables,"INA BLACK WOOD SIDE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,139,166,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/side-tables/INA%20Table%200.png
3036,serveware,"HONEY DECANTER",BROKEN,MEASURE_FAIL|LOW_RES,82,253,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/HONEY%20Decanter.png
3674,bars,"INOLA 12' BLACK CONVERTIBLE BAR",PASS,,1448,1086,0.399,0.932,0.932,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/3674/30ff4e6b5d706b2b.png
live-ivan-burl-wood-coffee-table,tables,"IVAN BURL WOOD COFFEE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,342,165,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/coffeetables/IVAN%20Coffee%20Table%200.png
3321,lighting,"IRENE BRASS CABARET LAMP",BROKEN,MEASURE_FAIL|LOW_RES,112,297,0.997,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/lamp/IRENE%20cabaret%20lamp.png
2723,tableware,"HONEY GLASSWARE",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.868,0.750,0.354,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/glassware/HONEY%20Set.png
live-ives-burl-wood-side-table,tables,"IVES BURL WOOD SIDE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,200,207,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/side-tables/IVES%20Side%20Table%200.png
2287,pillows-throws,"IVORY BLACK NATIVE WOOL PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.634,0.750,0.580,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/textiles/ivory-black-native-pillow/01-Ivory_Black_Navajo.png
4081,pillows-throws,"IVORY BLACK GEO PRINT PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,292,278,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Ivory%20Black%20Geo.png
2857,pillows-throws,"IVORY BLACK PLAID PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,275,250,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Ivory%20Black%20Navajo.png
4082,pillows-throws,"IVORY BOUCLE PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,296,271,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Ivory%20Boucle%20Pillow.png
3821,furs-pelts,"ISAAC BEIGE SHEEPSKIN FUR",AT_RISK,LOW_RES,800,600,0.416,0.750,0.716,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/FURS-PELTS/KAINO Beige Sheepskin.png
2862,pillows-throws,"IVORY BROWN LINE PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,338,189,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Ivory%20Brown%20Chainlink.png
2585,pillows-throws,"IVORY DIAMOND SHAG PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,359,248,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Ivory%20Diamond%20Shag.png
2757,bars,"IRAJA 12' WOOD CONVERTIBLE BAR",PASS,,1448,1086,0.451,0.910,0.910,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/2757/51a5eaff0ee98a3b.png
2284,pillows-throws,"IVORY GOLD TEXTURED PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,315,262,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Ivory%20Gold%20Textured.png
3088,pillows-throws,"IVORY LINEN PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,276,255,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Ivory%20Linen.png
2288,pillows-throws,"IVORY BROWN CHAIN LINK LUMBAR PILLOW",AT_RISK,LOW_RES,367,367,0.474,0.750,0.726,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/textiles/ivory-brown-chain-pillow/01-Ivory_Brown_Chainlink.png
2735,pillows-throws,"IVORY MUD CLOTH PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,298,288,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Ivory%20Mudcloth.png
2847,pillows-throws,"IVORY SEAMED BOUCLE PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,246,248,0.992,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Ivory%20Seamed%20Boucle.png
2783,pillows-throws,"IVORY MUD CLOTH LUMBAR",BROKEN,MEASURE_FAIL|LOW_RES,311,129,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Ivory%20Mudcloth%20Lumbar%20Mini.png
3455,pillows-throws,"IVORY SAGE STRIPE PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,276,260,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Ivory%20Sage%20Mini%20Tassel.png
2592,pillows-throws,"IVORY BOHO KNIT PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,280,280,0.760,0.750,0.573,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/textiles/ivory-boho-knit-pillow/01-Ivory_Boho_Knit.png
1234,furs-pelts,"JAEL GOAT HIDE PELTS",AT_RISK,LOW_RES,800,600,0.494,0.750,0.656,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/FURS-PELTS/JAEL Goat Pelt (2).png
3216,pillows-throws,"IVORY WILD BIRD SILK PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.747,0.750,0.534,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/textiles/wild-bird-ivory-silk-pillow/01-Wild_Bird_Ivory.png
3456,pillows-throws,"IVORY LEATHER STRIPE",BROKEN,MEASURE_FAIL|LOW_RES,285,270,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Ivory%20Leather%20Stripe.png
3542,large-decor,"JACEN INDOOR FIREPLACE",BROKEN,MEASURE_FAIL|LOW_RES,160,291,0.997,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/largedecor/JACEN%20Indoor%20Fireplace.png
3719,seating,"JACINDA ARMLESS TEXTILE LOVESEAT",BROKEN,MEASURE_FAIL|LOW_RES,390,187,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/loveseat/JACINDA%20Loveseat%200.png
3837,tables,"JAIME COFFEE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,350,128,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/coffeetables/JAIME%20Coffee%20Table%200.png
3070,tableware,"JAIN",BROKEN,MEASURE_FAIL|LOW_RES,380,207,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/dinnerware/JAIN%20Set.png
3835,seating,"JESAMAY ARMCHAIR",BROKEN,MEASURE_FAIL|LOW_RES,206,274,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/JESAMAY%20Chair%200.png
675,seating,"JESSIE COW HIDE OTTOMAN",AT_RISK,LOW_RES,259,259,0.773,0.733,0.733,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/seating/jessie-cow-hide-ottoman/01-JESSE_Ottoman_0.png
3574,lighting,"JANA MATTE BRONZE CABARET LAMP",BROKEN,MEASURE_FAIL|LOW_RES,78,284,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/lamp/JANA%20Matte%20Bronze.png
2972,seating,"JENNIE ANTIQUE LINEN CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,209,285,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/JENNIE%20Chair%200.png
1683,styling,"JANNICK LEATHER SADDLE",BROKEN,MEASURE_FAIL|LOW_RES,269,290,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/JANNICK_Saddle.png
1857,bars,"JETT BRASS & WOOD COMMUNITY TABLE",PASS,,1448,1086,0.667,0.978,0.978,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/1857/25fb6fe0ffd6c350.png
4021,styling,"JINA BLACK METAL VASES",BROKEN,LOW_RES|CLAMP_MASSIVE,800,600,0.539,0.750,0.509,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/squarespace/4020/6445288ff4b3-JINA_Duo.png
127,seating,"JOSEPH GOAT HIDE OTTOMAN",AT_RISK,LOW_RES,595,595,0.825,0.700,0.673,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/127/7b0cadbed4dc0e50.png
2918,styling,"JOHAN TRIPOD BINOCULARS",BROKEN,MEASURE_FAIL|LOW_RES,117,291,0.997,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/Johan%20Binoculars.png
2999,seating,"JOURDAIN NATURAL BENCH",BROKEN,MEASURE_FAIL|LOW_RES,348,121,0.997,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/bench/JOURDAIN%20Bench%200.png
3508,tables,"JETT MINI BRASS & WOOD COMMUNITY TABLE",PASS,,1448,1086,0.655,0.851,0.851,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/3508/2816c9ad290f404b.png
3836,tables,"JOZI SIDE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,203,213,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/side-tables/JOZI%20Side%20Table%200.png
1973,seating,"JULIEN ADJUSTABLE COUNTER STOOL",BROKEN,MEASURE_FAIL|LOW_RES,164,247,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/stool/JULIEN%20Stool%200.png
2731,storage,"KALIL BLACK ARCING METAL CABINET",BROKEN,MEASURE_FAIL|LOW_RES,118,289,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/storage/KALIL%20Arcing%20Cabinet%200.png
3996,tables,"JUDAH ESPRESSO MARTINI SIDE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,182,244,0.995,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/side-tables/JUDAH%20Side%20Table.png
4012,serveware,"KALINA BEVERAGE DISPENSER",BROKEN,MEASURE_FAIL|LOW_RES,122,273,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/KALINA%20Beverage%20Dispenser.png
2754,lighting,"JUNO CLEAR GLASS LAMP",BROKEN,MEASURE_FAIL|LOW_RES,168,269,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/missing-gaps/JUNO%20Clear%20Glass%20Lamp.png
2736,tables,"KAI BLACK WOOD DINING TABLE",BROKEN,MEASURE_FAIL|LOW_RES,371,112,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/missing-gaps/KAI%20Black%20Dining%20Table.png
712,large-decor,"KEATON ANTIQUE FLOOR MIRROR",BROKEN,MEASURE_FAIL|LOW_RES,114,290,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/largedecor/KEATON%20Mirror%200.png
4146,furs-pelts,"KATRIN ICELANDIC SHEEPSKIN FUR",BROKEN,LOW_RES|CLAMP_MASSIVE,800,600,0.769,0.750,0.526,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/FURS-PELTS/KATRIN Icelandic Sheepskin.png
3470,styling,"KETTE MARBLE CHAIN",BROKEN,MEASURE_FAIL|LOW_RES,364,107,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/KETTE%20Marble%20Chain.png
3232,styling,"JOSLIN LEATHER BASKETS",BROKEN,MEASURE_FAIL|LOW_RES,243,257,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/JOSLIN%20Large%20Basket.png
2661,bars,"JEPPERD BLACK TAMBOUR BAR",PASS,,1322,1322,0.512,1.150,1.182,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/2661/4beaa5cabaae538a.png
2809,rugs,"KEITHA 9X12 CHUNKY JUTE TASSELS RUG",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,385,248,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/KEITHA%20Chunky%20Tassel.png
3080,candlelight,"KINLEE COCOON LUMINARY",BROKEN,MEASURE_FAIL|LOW_RES,132,204,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/candlelight/KINLEE%20Medium.png
3103,tables,"KOHL 5' ROUND BLACK TOP DINING TABLE",BROKEN,MEASURE_FAIL|LOW_RES,384,179,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/dining-tables/KOHL%20Dining%20Table%200.png
3074,tableware,"LAPIS",BROKEN,MEASURE_FAIL|LOW_RES,384,220,0.997,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/dinnerware/LAPIS%20Set.png
4161,seating,"LAGOS SWIVEL CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,236,281,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/LAGOS%200.png
2675,tableware,"LARIQUE SMOKE CUT GLASSWARE",BROKEN,MEASURE_FAIL|LOW_RES,362,240,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/glassware/LARIQUE%20Set.PNG
2468,tableware,"LAVANYA STONEWARE",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.898,0.750,0.348,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/dinnerware/LAVANYA%20Set.png
2738,tables,"LARS 8' BLEACHED OAK DINING TABLE",BROKEN,MEASURE_FAIL|LOW_RES,386,116,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/dining-tables/LARS%20Dining%20Table.png
4053,rugs,"LARKIN 8X10 RUST + GREY RUG",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,387,287,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/LARKIN%208x10.png
2883,serveware,"LAUNCE RIVERSTONE SERVING PLATTER",BROKEN,MEASURE_FAIL|LOW_RES,360,70,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/LAUNCE%20Tray.png
4003,candlelight,"LACHLAN 36\" BLACK IRON LANTERN",BROKEN,MEASURE_FAIL|LOW_RES,89,295,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/candlelight/LACHLAN%20Lantern.png
2469,serveware,"LAVANYA STONEWARE BOWLS",BROKEN,MEASURE_FAIL|LOW_RES,175,102,0.994,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/LAVANYA%20Small%20Bowl.png
727,candlelight,"LAYLA LANTERNS",BROKEN,MEASURE_FAIL|LOW_RES,107,226,0.977,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/candlelight/LAYLA%2028in%20Lantern%200.png
3142,seating,"LEANNA IVORY HIDE TAPERED OTTOMAN",BROKEN,MEASURE_FAIL|LOW_RES,292,200,0.995,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/ottoman/LEANNA%20Ottoman%200.png
1512,styling,"LEMIERE VINTAGE BINOCULARS W/ LEATHER CASE",BROKEN,MEASURE_FAIL|LOW_RES,324,259,0.996,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/LEMIERE%20Binoculars.png
3055,tableware,"KIMORA GLASSWARE",BROKEN,MEASURE_FAIL|LOW_RES,367,207,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/glassware/KIMORA%20Set.png
4153,pillows-throws,"LEOPARD FUR PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,343,291,0.993,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Leopard%20Fur.png
3025,tables,"LAZAR GOLD + BRONZE SIDE TABLE",BROKEN,MEASURE_FAIL|LOW_RES,120,192,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tables/side-tables/LAZAR%20Side%20Table.png
libby-glass-hinged-top-box,styling,"LIBBY GLASS HINGED TOP BOX",BROKEN,MEASURE_FAIL|LOW_RES,319,118,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/LIBBY%200.png
4159,pillows-throws,"LEOPARD PRINT REVERSIBLE VELVET PILLOW",BROKEN,LOW_RES|CLAMP_MASSIVE,800,600,0.588,0.750,0.602,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/textiles/leopard-print-reversible-velvet-pillow/01-Leopard_Double.png
1820,seating,"LINDT TOFFEE VELVET CHANNEL TUFTED SOFA",BROKEN,MEASURE_FAIL|LOW_RES,386,179,0.976,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/sofa/LINDT%20Sofa%200.png
3364,rugs,"LEYAN 8X10 CAMEL + SAGE RUG",BROKEN,LOW_RES|CLAMP_MASSIVE,400,300,0.769,0.600,0.436,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/rugs/LEYAN%208x10.png
4023,styling,"LILITH 14\" TEXTURED EARTH VASE",BROKEN,MEASURE_FAIL|LOW_RES,117,284,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/LILITH%20Vase.png
3466,styling,"LIMULUS 5.75\" WHITE PORCELAIN VASE",BROKEN,MEASURE_FAIL|LOW_RES,161,195,0.995,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/LIMULUS%20Vase.png
3015,seating,"LORENZO IVORY ROUND HIDE OTTOMAN",AT_RISK,LOW_RES,285,285,0.570,0.946,0.946,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/ottoman/LORENZO%20Ottoman.png
lynden-horseshoe-hat-stand,styling,"LYNDEN HORSESHOE HAT STAND",BROKEN,MEASURE_FAIL|LOW_RES,126,241,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/LYNDEN%20Hat%20Stand%200.png
3474,styling,"LINUS 12.25\" WHITE PORCELAIN VASE",BROKEN,MEASURE_FAIL|LOW_RES,121,266,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/LINUS%20Vase.png
MANUAL-27c321b7,tables,"LEITH KUDU HORN + WILDEBEST SIDE TABLE",AT_RISK,LOW_RES,800,600,0.297,0.928,0.928,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/MANUAL-27c321b7/1ef0a8f8aa1c9edf.png
1022,bars,"LOCKWOOD CONCRETE & BIRCH DOUBLE BAR",PASS,,1448,1086,0.317,0.937,0.937,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/1022/2676bc5bc605fa36.png
626,styling,"MADDEN LONGHORN SKULL",BROKEN,MEASURE_FAIL|LOW_RES,374,253,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/styling/MADDEN%20Skull%200.png
4154,pillows-throws,"LEOPARD VELVET PILLOW",BROKEN,MEASURE_FAIL|LOW_RES,284,294,0.997,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/PILLOWS/Leopard%20Velvet.png
2328,bars,"MALVINA OVAL BAR",AT_RISK,LOW_RES,800,600,0.533,0.988,0.988,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/bars/MALVINA%20Cream%20Bar%201.png
live-maor,lighting,"MAOR MARKET LIGHTING",BROKEN,MEASURE_FAIL|LOW_RES,400,300,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/lighting/special/MAOR%20Market%20Lights%200.png
3008,bars,"MARCELINE GOLD BAR CART",PASS,,1448,1086,0.614,0.913,0.913,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/3008/94331c54fd08f69e.png
3375,tableware,"MARINA PLATE",BROKEN,MEASURE_FAIL|LOW_RES,395,278,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/tablewear/dinnerware/MARINA%20Set.png
802,large-decor,"MARLOW ROPE WALL",BROKEN,MEASURE_FAIL|LOW_RES,247,292,0.964,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/largedecor/MARLOW%200.png
1799,seating,"MARA HUNTER LEATHER CHAIR",AT_RISK,LOW_RES,555,555,0.574,0.700,0.669,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/squarespace-mirror/inventory/1799/b48ec8f49a4ca910.png
4122,seating,"LUNA ARCING DINING CHAIRS",BROKEN,MEASURE_FAIL|LOW_RES,385,268,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-dining/LUNA%200.png
3731,serveware,"MARMURI GREEN MARBLE TRAY",BROKEN,MEASURE_FAIL|OPAQUE_BG|LOW_RES,343,205,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/serveware/MARMURI%20Marble%20Tray.png
672,seating,"MARSHALL MANGO WOOD CHAIR",BROKEN,MEASURE_FAIL|LOW_RES,162,239,1.000,,,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/incoming-photos/seating/chair-lounge/MARSHALL%20Chair%200.png
