rms_id,title,category,status_class,current_hero_url,current_hero_path,current_in_storage,current_dupe_count,proposed_hero_url,proposed_source,proposed_confidence
3839,Briony Coffee Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/BRIONY Coffee Table 0.png,TABLES/BRIONY Coffee Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/BRIONY Coffee Table 0.png,keep_current,n/a
3838,Caleri Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/CALERI Side Table 0.png,TABLES/CALERI Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/CALERI Side Table 0.png,keep_current,n/a
3831,Cinsere Oak Dining Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/CINSERE Dining 0.png,TABLES/CINSERE Dining 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/CINSERE Dining 0.png,keep_current,n/a
343,Cypress Stump Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/CYPRESS Side Table 0.png,TABLES/CYPRESS Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/CYPRESS Side Table 0.png,keep_current,n/a
3084,Dublin Trunk Coffee Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/DUBLIN Coffee Table 0.png,TABLES/DUBLIN Coffee Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/DUBLIN Coffee Table 0.png,keep_current,n/a
2848,Dylan Marble + Steel Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/DYLAN Side Table 0.png,TABLES/DYLAN Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/DYLAN Side Table 0.png,keep_current,n/a
2973,Elijah Marble Top Antique Console Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/ELIJAH Console 1.png,TABLES/ELIJAH Console 1.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/ELIJAH Console 1.png,keep_current,n/a
342,Ripley Wood & Metal Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/RIPLEY Side Table 0.png,TABLES/RIPLEY Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/RIPLEY Side Table 0.png,keep_current,n/a
3029,"River 42"" Stone Coffee Table",tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/RIVER 42 Coffee Table.png,TABLES/RIVER 42 Coffee Table.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/RIVER 42 Coffee Table.png,keep_current,n/a
3030,"River 54"" Stone Coffee Table",tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/RIVER 54 Coffee Table.png,TABLES/RIVER 54 Coffee Table.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/RIVER 54 Coffee Table.png,keep_current,n/a
3028,Rollins Stone Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/ROLLINS Side Table.png,TABLES/ROLLINS Side Table.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/ROLLINS Side Table.png,keep_current,n/a
2459,Romana Tapered Concrete Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/ROMANA Side Table 0.png,TABLES/ROMANA Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/ROMANA Side Table 0.png,keep_current,n/a
2974,Ezra Marble Top Antique Console Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/EZRA Console 1.png,TABLES/EZRA Console 1.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/EZRA Console 1.png,keep_current,n/a
2763,"Farrow 38"" Cedar Cocktail Column",tables,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/Farrow 28.png,TABLES/Farrow 28.png,false,4,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/Farrow 28.png,keep_current,n/a
734,Flint Leather & Brass Coffee Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/FLINT Coffee Table 0.png,TABLES/FLINT Coffee Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/FLINT Coffee Table 0.png,keep_current,n/a
2408,Francoise Cane Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/FRANCOISE Side Table 1.png,TABLES/FRANCOISE Side Table 1.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/FRANCOISE Side Table 1.png,keep_current,n/a
3896,"Hacier Mahogany 60"" Dining Table",tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/HACIER Dining Table 0.png,TABLES/HACIER Dining Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/HACIER Dining Table 0.png,keep_current,n/a
2998,Ina Black Wood Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/INA Side Table 0.png,TABLES/INA Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/INA Side Table 0.png,keep_current,n/a
1857,Jett Brass & Wood Community Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/JETT Community Table 0.png,TABLES/JETT Community Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/JETT Community Table 0.png,keep_current,n/a
3836,Jozi Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/JOZI Side Table 0.png,TABLES/JOZI Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/JOZI Side Table 0.png,keep_current,n/a
3025,Lazar Gold + Bronze Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/LAZAR Side Table.png,TABLES/LAZAR Side Table.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/LAZAR Side Table.png,keep_current,n/a
3833,Milos Column Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/MILOS Side Table 0.png,TABLES/MILOS Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/MILOS Side Table 0.png,keep_current,n/a
358,Na'eem Wood Dining  Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/NAEEM Dining Table 0.png,TABLES/NAEEM Dining Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/NAEEM Dining Table 0.png,keep_current,n/a
1940,"Nantucket 41"" Oak Wood Column",tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/NANTUCKET 0.png,TABLES/NANTUCKET 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/NANTUCKET 0.png,keep_current,n/a
2788,Nathalie Black Spindle Dining Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/NATHALIE Dining Table.png,TABLES/NATHALIE Dining Table.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/NATHALIE Dining Table.png,keep_current,n/a
330,Pebble Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/PEBBLE Side Table 0.png,TABLES/PEBBLE Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/PEBBLE Side Table 0.png,keep_current,n/a
3063,Pierce French Antique Console,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/PIERCE Console.png,TABLES/PIERCE Console.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/PIERCE Console.png,keep_current,n/a
328,Tangier Coffee Table,tables,IMAGELESS,,,,0,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/TABLES/AARON%20Coffee%20Table%200.png,storage_partial,medium
2001,Vanna Brass Side Table,tables,IMAGELESS,,,,0,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/inventory/TABLES/ABIGALE%20Side%20Table%200.png,storage_partial,medium
2924,Sergio Marble Cube Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/SERGIO Side Table 0.png,TABLES/SERGIO Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/SERGIO Side Table 0.png,keep_current,n/a
315,Steepe Horn Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/STEEPE Side Table 0.png,TABLES/STEEPE Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/STEEPE Side Table 0.png,keep_current,n/a
2923,Stefano Marble Tall Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/STEFANO Side Table 0.png,TABLES/STEFANO Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/STEFANO Side Table 0.png,keep_current,n/a
3034,Timber Stump Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/TIMBER Side Table 0.png,TABLES/TIMBER Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/TIMBER Side Table 0.png,keep_current,n/a
3186,"Toshia 24"" Mirror Cocktail Column",tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/TOSHIA 24in Small.png,TABLES/TOSHIA 24in Small.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/TOSHIA 24in Small.png,keep_current,n/a
3187,"Toshia 32"" Mirror Cocktail Column",tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/TOSHIA 32in Med.png,TABLES/TOSHIA 32in Med.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/TOSHIA 32in Med.png,keep_current,n/a
3708,Valla Patina Side Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/VALLA Side Table 0.png,TABLES/VALLA Side Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/VALLA Side Table 0.png,keep_current,n/a
2492,Adonis Coupe Glass,tableware,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ADONIS Set.png,TABLEWEAR/ADONIS Set.png,false,4,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ADONIS Set.png,keep_current,n/a
2490,Adonis Goblet,tableware,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ADONIS Set.png,TABLEWEAR/ADONIS Set.png,false,4,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ADONIS Set.png,keep_current,n/a
2491,Adonis White Wine Glass,tableware,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ADONIS Set.png,TABLEWEAR/ADONIS Set.png,false,4,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ADONIS Set.png,keep_current,n/a
3478,"Akoya 13.5"" Charger",tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/AKOYA Charger.png,TABLEWEAR/AKOYA Charger.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/AKOYA Charger.png,keep_current,n/a
3480,"Akoya 9.5"" Low Bowl",tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/AKOYA Low Bowl.png,TABLEWEAR/AKOYA Low Bowl.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/AKOYA Low Bowl.png,keep_current,n/a
3441,Allira Cut Glass Flute,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ALLIRA Flute.png,TABLEWEAR/ALLIRA Flute.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ALLIRA Flute.png,keep_current,n/a
3442,Allira Cut Glass Wine,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ALLIRA Wine.png,TABLEWEAR/ALLIRA Wine.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ALLIRA Wine.png,keep_current,n/a
2688,Alta Matte Silver Salad Fork,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ALTA Salad Fork.png,TABLEWEAR/ALTA Salad Fork.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ALTA Salad Fork.png,keep_current,n/a
3485,"Alumina 6.5"" Grey Plate",tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ALUMINA 6.5.png,TABLEWEAR/ALUMINA 6.5.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ALUMINA 6.5.png,keep_current,n/a
3484,"Alumina 9"" Cream Plate",tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ALUMINA 9 Cream.png,TABLEWEAR/ALUMINA 9 Cream.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ALUMINA 9 Cream.png,keep_current,n/a
3427,Anastasia Antique Silver Butter Knife,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ANASTASIA Butter Knife.png,TABLEWEAR/ANASTASIA Butter Knife.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ANASTASIA Butter Knife.png,keep_current,n/a
3425,Anastasia Antique Silver Dinner Knife,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ANASTASIA Dinner Knife.png,TABLEWEAR/ANASTASIA Dinner Knife.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ANASTASIA Dinner Knife.png,keep_current,n/a
3422,Anastasia Antique Silver Salad Fork,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ANASTASIA Salad Fork.png,TABLEWEAR/ANASTASIA Salad Fork.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ANASTASIA Salad Fork.png,keep_current,n/a
2930,Bronson Brown Goblet,tableware,IMAGELESS,,,,0,,none,none
2929,Bronson Brown Rocks Glass,tableware,IMAGELESS,,,,0,,none,none
3424,Anastasia Antique Silver Tea Spoon,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ANASTASIA Tea Spoon.png,TABLEWEAR/ANASTASIA Tea Spoon.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ANASTASIA Tea Spoon.png,keep_current,n/a
2932,Arian Dinner Knife,tableware,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ARIAN Set.png,TABLEWEAR/ARIAN Set.png,false,6,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ARIAN Set.png,keep_current,n/a
2940,Arian Tea Spoon,tableware,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ARIAN Set.png,TABLEWEAR/ARIAN Set.png,false,6,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ARIAN Set.png,keep_current,n/a
2931,Arian/Vidal Dessert Knife,tableware,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ARIAN Set.png,TABLEWEAR/ARIAN Set.png,false,6,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ARIAN Set.png,keep_current,n/a
3392,Astrid Pink Quartz Butter Knife,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ASTRID Butter Knife.png,TABLEWEAR/ASTRID Butter Knife.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ASTRID Butter Knife.png,keep_current,n/a
3388,Astrid Pink Quartz Dinner Spoon,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ASTRID Dinner Spoon.png,TABLEWEAR/ASTRID Dinner Spoon.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ASTRID Dinner Spoon.png,keep_current,n/a
3391,Astrid Pink Quartz Steak Knife,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ASTRID Steak Knife.png,TABLEWEAR/ASTRID Steak Knife.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/ASTRID Steak Knife.png,keep_current,n/a
3367,"Belissa 8.5"" White Plate",tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/BELISSA 8.5.png,TABLEWEAR/BELISSA 8.5.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/BELISSA 8.5.png,keep_current,n/a
2712,"Bulan 11.75""  Grey Speckle Plate",tableware,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/BULAN Set.png,TABLEWEAR/BULAN Set.png,false,2,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/BULAN Set.png,keep_current,n/a
2713,"Bulan 8.5""  Grey Speckle Plate",tableware,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/BULAN Set.png,TABLEWEAR/BULAN Set.png,false,2,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/BULAN Set.png,keep_current,n/a
2494,Carlisle Smoke White Wine Glass,tableware,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/_squarespace/e813c4197a_CARLISLE_Set_0.png,_squarespace/e813c4197a_CARLISLE_Set_0.png,true,5,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/_squarespace/e813c4197a_CARLISLE_Set_0.png,keep_current,n/a
2682,Deja Gold + Stainless Salad Fork,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/DEJA Salad Fork.png,TABLEWEAR/DEJA Salad Fork.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/DEJA Salad Fork.png,keep_current,n/a
2810,"Dilani 13"" Iridescent Ivory Leather Charger",tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/DILANI Charger.png,TABLEWEAR/DILANI Charger.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/DILANI Charger.png,keep_current,n/a
3406,Donaver Tortoise Butter Knife,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/DONAVER Butter Knife.png,TABLEWEAR/DONAVER Butter Knife.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/DONAVER Butter Knife.png,keep_current,n/a
3402,Donaver Tortoise Dinner Spoon,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/DONAVER Dinner Spoon.png,TABLEWEAR/DONAVER Dinner Spoon.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/DONAVER Dinner Spoon.png,keep_current,n/a
3405,Donaver Tortoise Steak Knife,tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/DONAVER Steak Knife.png,TABLEWEAR/DONAVER Steak Knife.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/DONAVER Steak Knife.png,keep_current,n/a
2727,"Dover 10.5"" Matte Oyster Plate",tableware,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/DOVER 10.5in.png,TABLEWEAR/DOVER 10.5in.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLEWEAR/DOVER 10.5in.png,keep_current,n/a
