id,url,category_slug,product_slug,title,product_title_original,product_title_normalized,is_custom_order_co,description,dimensions,stocked_quantity,material_notes,color_notes,size_notes,generic_notes,add_to_cart_present,quantity_selector_present,variant_selector_present,previous_product_url,next_product_url,related_product_urls,breadcrumb,repaired_by_llm,extraction_method,final_confidence,missing_fields,ambiguity_flags,warnings,needs_manual_review
669c52ed-25f1-4b83-a770-3e9bbb62d602,https://www.eclectichive.com/cocktail-bar/jepperd-black-tambour-bar,cocktail-bar,jepperd-black-tambour-bar,Jepperd Black Tambour Bar,Jepperd Black Tambour Bar — Event Design & Decor | Eclectic Hive,Jepperd Black Tambour Bar,false,"72""W x 30""D x 40""H Stocked Quantity: 1","72""W x 30""D x 40""H",1,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/inola-12-black-wood-square-bar;https://www.eclectichive.com/cocktail-bar/sidecar,,false,markdown,1,,prev_next_unparsed,,false
3585a7b6-d639-4567-b294-3b2f7eb26509,https://www.eclectichive.com/cocktail-bar/jett,cocktail-bar,jett,Jett Brass & Wood Community Table,Jett Brass & Wood Community Table — Event Design & Decor | Eclectic Hive,Jett Brass & Wood Community Table,false,"Stocked Quantity: 8 94""W x 18""D x 42""H","94""W x 18""D x 42""H",8,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/jett-mini-brass-wood-community-table;https://www.eclectichive.com/cocktail-bar/scout,,false,markdown,1,,prev_next_unparsed,,false
015df6b9-895d-42b2-a7de-54f60aff2ac6,https://www.eclectichive.com/cocktail-bar/jett-mini-brass-wood-community-table,cocktail-bar,jett-mini-brass-wood-community-table,Jett Mini Brass + Wood Community Table,Jett Mini Brass + Wood Community Table — Event Design & Decor | Eclectic Hive,Jett Mini Brass + Wood Community Table,false,"Stocked Quantity: 3 60""W x 18""D x 42""H","60""W x 18""D x 42""H",3,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/toshia-mirror-column;https://www.eclectichive.com/cocktail-bar/jett,,false,markdown,1,,prev_next_unparsed,,false
1ef1cc6f-a86b-4490-9182-5e41c33ed2ef,https://www.eclectichive.com/cocktail-bar/julien,cocktail-bar,julien,Julien Adjustable Counter Stool,Julien Adjustable Counter Stool — Event Design & Decor | Eclectic Hive,Julien Adjustable Counter Stool,false,"Stocked Quantity: 24 16""W x 16""D x 27.5""H","16""W x 16""D x 27.5""H",24,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/farrell-grey-hide-bar-stool;https://www.eclectichive.com/cocktail-bar/elise,,false,markdown,1,,prev_next_unparsed,,false
4ebef25b-3c24-492f-bafe-0b53d9602489,https://www.eclectichive.com/cocktail-bar/kalil-black-arcing-metal-cabinet,cocktail-bar,kalil-black-arcing-metal-cabinet,Kalil Black Arcing Metal Cabinet,Kalil Black Arcing Metal Cabinet — Event Design & Decor | Eclectic Hive,Kalil Black Arcing Metal Cabinet,false,Available May 1st 2022  Stocked Quantity: 4 39.5”W x 15.75”D x 92.5”H,39.5”W x 15.75”D x 92.5”H,4,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/anathema-82-dark-ash-console;https://www.eclectichive.com/cocktail-bar/cardea-metal-screen-cabinet,,false,markdown,1,,prev_next_unparsed,,false
85d9bdaf-6419-49bd-832f-c025d6786d7f,https://www.eclectichive.com/cocktail-bar/lockwood,cocktail-bar,lockwood,Lockwood Concrete & Birch Double Bar,Lockwood Concrete & Birch Double Bar — Event Design & Decor | Eclectic Hive,Lockwood Concrete & Birch Double Bar,false,"Stocked Quantity: 1 144”W x 30""D x 32""H","144”W x 30""D x 32""H",1,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/barclay;https://www.eclectichive.com/cocktail-bar/boyce,,false,markdown,1,,prev_next_unparsed,,false
0381a666-9c4d-48e9-ba4d-7029bbbb68a6,https://www.eclectichive.com/cocktail-bar/lucille,cocktail-bar,lucille,Lucille Gold Bar Cart,Lucille Gold Bar Cart — Event Design & Decor | Eclectic Hive,Lucille Gold Bar Cart,false,"Stocked Quantity: 2 29.8""W x 16.5""D x 30""H","29.8""W x 16.5""D x 30""H",2,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/malcolm;https://www.eclectichive.com/cocktail-bar/marceline-gold-bar-cart,,false,markdown,1,,prev_next_unparsed,,false
d83a65e2-b567-4c69-a302-426d8bc90734,https://www.eclectichive.com/cocktail-bar/malcolm,cocktail-bar,malcolm,Malcolm Bar Cart,Malcolm Bar Cart — Event Design & Decor | Eclectic Hive,Malcolm Bar Cart,false,Stocked Quantity: 1,,1,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/pickford;https://www.eclectichive.com/cocktail-bar/lucille,,false,markdown,0.9,,prev_next_unparsed,,false
a9d97f7e-4ee0-4b18-876b-e14719d5e9b2,https://www.eclectichive.com/cocktail-bar/malvina,cocktail-bar,malvina,Malvina Oval Bar,Malvina Oval Bar — Event Design & Decor | Eclectic Hive,Malvina Oval Bar,false,"Stocked Quantity: 1 84""W x 24""D x 36""H","84""W x 24""D x 36""H",1,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/canyon-pine-bar;https://www.eclectichive.com/cocktail-bar/arcus-ryann-12-white-tambour-bar,,false,markdown,1,,prev_next_unparsed,,false
eb710018-6ad9-4999-9ae9-c62e904fd10c,https://www.eclectichive.com/cocktail-bar/marceline-gold-bar-cart,cocktail-bar,marceline-gold-bar-cart,Marceline Gold Bar Cart,Marceline Gold Bar Cart — Event Design & Decor | Eclectic Hive,Marceline Gold Bar Cart,false,Stocked Quantity: 1 30.75”W x 16.25”D x 31”H,30.75”W x 16.25”D x 31”H,1,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/lucille;https://www.eclectichive.com/cocktail-bar/evangeline-silver-bar-cart,,false,markdown,1,,prev_next_unparsed,,false
a4bc8715-31fd-4bf6-b7c5-bf6f14a27881,https://www.eclectichive.com/cocktail-bar/norwood,cocktail-bar,norwood,Norwood Concrete & Wood Top Bar,Norwood Concrete & Wood Top Bar — Event Design & Decor | Eclectic Hive,Norwood Concrete & Wood Top Bar,false,"Stocked Quantity: 2 98""W x 20.5""D x 36""H","98""W x 20.5""D x 36""H",2,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/walden;https://www.eclectichive.com/cocktail-bar/elwood,,false,markdown,1,,prev_next_unparsed,,false
518a0f6f-647e-48da-81b3-8e973860e6b4,https://www.eclectichive.com/cocktail-bar/pickford,cocktail-bar,pickford,Pickford Concrete & Wood Fill Bar,Pickford Concrete & Wood Fill Bar — Event Design & Decor | Eclectic Hive,Pickford Concrete & Wood Fill Bar,false,"Stocked Quantity: 2 72""W x 30""D x 35""H","72""W x 30""D x 35""H",2,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/woodsley;https://www.eclectichive.com/cocktail-bar/malcolm,,false,markdown,1,,prev_next_unparsed,,false
3a6712d5-ab13-493b-be35-cfa2b622604b,https://www.eclectichive.com/cocktail-bar/relic-limestone-column,cocktail-bar,relic-limestone-column,Relic Limestone Column,Relic Limestone Column — Event Design & Decor | Eclectic Hive,Relic Limestone Column,false,Stocked Quantity: 6 12”W x 12”D x 31.5”H  Available January 2026,12”W x 12”D x 31.5”H,6,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/timon;https://www.eclectichive.com/cocktail-bar/hampton-2,,false,markdown,1,,prev_next_unparsed,,false
343d7381-8230-428b-9c07-c3650f1cfa59,https://www.eclectichive.com/cocktail-bar/rosa-acacia-dark-wood-shelf,cocktail-bar,rosa-acacia-dark-wood-shelf,Rosa Acacia Dark Wood Shelf,Rosa Acacia Dark Wood Shelf — Event Design & Decor | Eclectic Hive,Rosa Acacia Dark Wood Shelf,false,"39.5""W x 14""D x 77""H Stocked Quantity: 4","39.5""W x 14""D x 77""H",4,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/cardea-metal-screen-cabinet;https://www.eclectichive.com/cocktail-bar/sidecar-1,,false,markdown,1,,prev_next_unparsed,,false
63128b3e-9f9e-4747-a12e-4be8df3f2b49,https://www.eclectichive.com/cocktail-bar/salida,cocktail-bar,salida,Salida Acacia Shelf,Salida Acacia Shelf — Event Design & Decor | Eclectic Hive,Salida Acacia Shelf,false,"Stocked Quantity: 8 33.5""W x 14.5""D x 69.5""H","33.5""W x 14.5""D x 69.5""H",8,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/therion-mango-wood-shelf;https://www.eclectichive.com/cocktail-bar/dezik-48-square-tiered-back-bar-shelving,,false,markdown,1,,prev_next_unparsed,,false
3bb78dac-b46c-4c95-b251-1584f1bce6a9,https://www.eclectichive.com/cocktail-bar/scout,cocktail-bar,scout,Scout Wood Community Table,Scout Wood Community Table — Event Design & Decor | Eclectic Hive,Scout Wood Community Table,false,"Stocked Quantity: 8 96""W x 25""D x 41""H","96""W x 25""D x 41""H",8,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/jett;https://www.eclectichive.com/cocktail-bar/broadway-counter,,false,markdown,1,,prev_next_unparsed,,false
420b8f6e-109a-4701-9958-b92373b65c7b,https://www.eclectichive.com/cocktail-bar/sidecar,cocktail-bar,sidecar,Sidecar Dark Wood Bar,Sidecar Dark Wood Bar — Event Design & Decor | Eclectic Hive,Sidecar Dark Wood Bar,false,"Stocked Quantity: 6 92""W x 24""D x 41""H","92""W x 24""D x 41""H",6,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/jepperd-black-tambour-bar;https://www.eclectichive.com/cocktail-bar/amisa-midnight-bar,,false,markdown,1,,prev_next_unparsed,,false
101ef211-47ca-4593-9b9a-76d3809d957c,https://www.eclectichive.com/cocktail-bar/sidecar-1,cocktail-bar,sidecar-1,Vespa Dark Wood Shelf,Vespa Dark Wood Shelf — Event Design & Decor | Eclectic Hive,Vespa Dark Wood Shelf,false,"Stocked Quantity: 12 46""W x 12""D x 84""H","46""W x 12""D x 84""H",12,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/rosa-acacia-dark-wood-shelf;https://www.eclectichive.com/cocktail-bar/vespa-shelf-antique-mirror-back,,false,markdown,1,,prev_next_unparsed,,false
8b991679-1dc4-486a-8b75-d1eb50b9d62d,https://www.eclectichive.com/cocktail-bar/tavion-12-oval-bar,cocktail-bar,tavion-12-oval-bar,Arcus Tavion 12' Natural Tambour Bar,Arcus Tavion 12' Natural Tambour Bar — Event Design & Decor | Eclectic Hive,Arcus Tavion 12' Natural Tambour Bar,false,Stocked Quantity: 2,,2,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/tavion-12-oval-bar-ckzdm;https://www.eclectichive.com/cocktail-bar/hampton,,false,markdown,0.9,,prev_next_unparsed,,false
30ac27df-2b91-47c8-a567-f6a77f8c42f1,https://www.eclectichive.com/cocktail-bar/tavion-12-oval-bar-ckzdm,cocktail-bar,tavion-12-oval-bar-ckzdm,Arcus Calvin 12' Customizable Bar,Arcus Calvin 12' Customizable Bar — Event Design & Decor | Eclectic Hive,Arcus Calvin 12' Customizable Bar,false,Stocked Quantity: 2,,2,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/arcus-ryann-12-white-tambour-bar;https://www.eclectichive.com/cocktail-bar/tavion-12-oval-bar,,false,markdown,0.9,,prev_next_unparsed,,false
9326be32-0a41-4472-85f1-569b0d2cf6f6,https://www.eclectichive.com/cocktail-bar/thatcher-green-natural-woven-bar-stool,cocktail-bar,thatcher-green-natural-woven-bar-stool,Thatcher Green Natural Woven Bar Stool,Thatcher Green Natural Woven Bar Stool — Event Design & Decor | Eclectic Hive,Thatcher Green Natural Woven Bar Stool,false,"Stocked Quantity: 8 16.5""W x 20""D x 45""H","16.5""W x 20""D x 45""H",8,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/vixxen-black-bar-stool;https://www.eclectichive.com/cocktail-bar/axel,,false,markdown,1,,prev_next_unparsed,,false
8fb34c7a-3892-4338-b7b7-082a4369f911,https://www.eclectichive.com/cocktail-bar/therion-mango-wood-shelf,cocktail-bar,therion-mango-wood-shelf,Therion Mango Wood Shelf,Therion Mango Wood Shelf — Event Design & Decor | Eclectic Hive,Therion Mango Wood Shelf,false,"Stocked Quantity: 4  53""W x 15""D x 70""H","53""W x 15""D x 70""H",4,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/hampton-1;https://www.eclectichive.com/cocktail-bar/salida,,false,markdown,1,,prev_next_unparsed,,false
007b7713-edf3-42a7-b646-a57bf7f11dd5,https://www.eclectichive.com/cocktail-bar/timon,cocktail-bar,timon,Timon Wood Cocktail Table,Timon Wood Cocktail Table — Event Design & Decor | Eclectic Hive,Timon Wood Cocktail Table,false,"Stocked Quantity: 7 23.5""W x 23.5""D x 42""H","23.5""W x 23.5""D x 42""H",7,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/duke-antique-bronze-cocktail-table;https://www.eclectichive.com/cocktail-bar/relic-limestone-column,,false,markdown,1,,prev_next_unparsed,,false
780d82a1-ebb9-45db-a85f-ae4902ff308a,https://www.eclectichive.com/cocktail-bar/toshia-mirror-column,cocktail-bar,toshia-mirror-column,Toshia Mirror Column,Toshia Mirror Column — Event Design & Decor | Eclectic Hive,Toshia Mirror Column,false,"Stocked Quantity:  (6) 24"" High (1) 32"" High (4) 40""High",,,,,"Select Size24""32""40""",,true,true,,,,https://www.eclectichive.com/cocktail-bar/bartolo-black-tambour-columns;https://www.eclectichive.com/cocktail-bar/jett-mini-brass-wood-community-table,,false,markdown,0.85,,prev_next_unparsed,,false
4c95ef36-81ea-45db-b463-3b07e9b15d06,https://www.eclectichive.com/cocktail-bar/vespa-shelf-antique-mirror-back,cocktail-bar,vespa-shelf-antique-mirror-back,Vespa Shelf + Antique Mirror Back,Vespa Shelf + Antique Mirror Back — Event Design & Decor | Eclectic Hive,Vespa Shelf + Antique Mirror Back,false,"Stocked Quantity: 8  46""W x 12""D x 84""H","46""W x 12""D x 84""H",8,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/sidecar-1;https://www.eclectichive.com/cocktail-bar/beatrice-antique-light-wood-cabinet,,false,markdown,1,,prev_next_unparsed,,false
7e9347cb-e767-4154-8370-73624ad7d537,https://www.eclectichive.com/cocktail-bar/vixxen-black-bar-stool,cocktail-bar,vixxen-black-bar-stool,Vixxen Black Bar Stool,Vixxen Black Bar Stool — Event Design & Decor | Eclectic Hive,Vixxen Black Bar Stool,false,Stocked Quantity: 50,,50,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/dezik-48-square-tiered-back-bar-shelving;https://www.eclectichive.com/cocktail-bar/thatcher-green-natural-woven-bar-stool,,false,markdown,0.9,,prev_next_unparsed,,false
ef4d5e2d-0828-4705-b094-f0920595b4d2,https://www.eclectichive.com/cocktail-bar/voyage-bar-trunk,cocktail-bar,voyage-bar-trunk,Voyage Bar Trunk,Voyage Bar Trunk — Event Design & Decor | Eclectic Hive,Voyage Bar Trunk,false,Stocked Quantity: Black: 1 Blue: 1 24”W x 24”D x 58”H,24”W x 24”D x 58”H,,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/excursion-champagne-bar-trunk,,false,markdown,0.95,,prev_next_unparsed,,false
e74595ed-5d04-494c-a2d9-6d389776ad2c,https://www.eclectichive.com/cocktail-bar/wadsworth,cocktail-bar,wadsworth,Wadsworth Concrete & Birch Bar,Wadsworth Concrete & Birch Bar — Event Design & Decor | Eclectic Hive,Wadsworth Concrete & Birch Bar,false,Stocked Quantity: 3 96”W x 20.5”D x 36”H,96”W x 20.5”D x 36”H,3,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/boyce;https://www.eclectichive.com/cocktail-bar/walden,,false,markdown,1,,prev_next_unparsed,,false
fcb10778-4b43-4ca8-9752-0914ea32f64a,https://www.eclectichive.com/cocktail-bar/walden,cocktail-bar,walden,Walden Concrete & Birch Bar,Walden Concrete & Birch Bar — Event Design & Decor | Eclectic Hive,Walden Concrete & Birch Bar,false,Stocked Quantity: 1 72”W x 20.5”D x 36”H,72”W x 20.5”D x 36”H,1,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/wadsworth;https://www.eclectichive.com/cocktail-bar/norwood,,false,markdown,1,,prev_next_unparsed,,false
b48acbdc-79ec-41a2-955f-357445a2d14d,https://www.eclectichive.com/cocktail-bar/woodsley,cocktail-bar,woodsley,Woodsley Concrete & Wood Top Bar,Woodsley Concrete & Wood Top Bar — Event Design & Decor | Eclectic Hive,Woodsley Concrete & Wood Top Bar,false,"Stocked Quantity: 4 96""W x 20.5""D x 36""H","96""W x 20.5""D x 36""H",4,,,,,true,true,,,,https://www.eclectichive.com/cocktail-bar/elwood;https://www.eclectichive.com/cocktail-bar/pickford,,false,markdown,1,,prev_next_unparsed,,false
c874ea23-ef61-4861-940a-e30783fed8b0,https://www.eclectichive.com/dining/auset-linen-banquette,dining,auset-linen-banquette,Auset Linen Banquette,Auset Linen Banquette — Event Design & Decor | Eclectic Hive,Auset Linen Banquette,false,"Stocked Quantity: 10 56""W x 28.5""D x 32""H","56""W x 28.5""D x 32""H",10,,,,,true,true,,,,https://www.eclectichive.com/dining/nima-fabric-banquette;https://www.eclectichive.com/dining/moxxi-black-dining-chair,,false,markdown,1,,prev_next_unparsed,,false
ede91cce-27f9-47ec-a654-e702b6f7cb2b,https://www.eclectichive.com/dining/brayan-dining-chair,dining,brayan-dining-chair,Brayan Dining Chair,Brayan Dining Chair — Event Design & Decor | Eclectic Hive,Brayan Dining Chair,false,"Stocked Quantity: 186  18""W x 22""D x 33""H","18""W x 22""D x 33""H",186,,,,,true,true,,,,https://www.eclectichive.com/dining/moxxi-black-dining-chair;https://www.eclectichive.com/dining/zoe-bleached-oak-dining-chair,,false,markdown,1,,prev_next_unparsed,,false
f6f5062c-c16e-42ac-acb7-57ea781b6316,https://www.eclectichive.com/dining/cameron-wheat-directors-dining-chair,dining,cameron-wheat-directors-dining-chair,Cameron Wheat Directors Dining Chair,Cameron Wheat Directors Dining Chair — Event Design & Decor | Eclectic Hive,Cameron Wheat Directors Dining Chair,false,"Available Early June 2025 Stocked Quantity: 64 24.5""W x 17.25""D x 37.75""H","24.5""W x 17.25""D x 37.75""H",64,,,,,true,true,,,,https://www.eclectichive.com/dining/zoe-bleached-oak-dining-chair;https://www.eclectichive.com/dining/gerwyn-grey-dining-chiar,,false,markdown,1,,prev_next_unparsed,,false
0936da87-3d0d-46f4-ae18-2bd57d44bd47,https://www.eclectichive.com/dining/cinsere-oak-dining-table,dining,cinsere-oak-dining-table,Cinsere Oak Dining Table,Cinsere Oak Dining Table — Event Design & Decor | Eclectic Hive,Cinsere Oak Dining Table,false,Available Early June 2025 Stocked Quantity: 2 36”Dia x 30”H,,2,,,,,true,true,,,,https://www.eclectichive.com/dining/gerwyn-grey-dining-chiar;https://www.eclectichive.com/dining/lars-8-bleached-oak-dining-table,,false,markdown,0.9,,prev_next_unparsed,,false
5515e37d-a240-475a-85cd-4e98cd3ac98c,https://www.eclectichive.com/dining/estes-dining,dining,estes-dining,Estes Reclaimed Dining Table,Estes Reclaimed Dining Table — Event Design & Decor | Eclectic Hive,Estes Reclaimed Dining Table,false,"Stocked Quantity: 19 120""W x 40""D x 30""H","120""W x 40""D x 30""H",19,,,,,true,true,,,,https://www.eclectichive.com/dining/naeem;https://www.eclectichive.com/dining/pierce-french-antique-console,,false,markdown,1,,prev_next_unparsed,,false
a2b51404-aa40-4828-b5dc-3829593c49fa,https://www.eclectichive.com/dining/gerwyn-grey-dining-chiar,dining,gerwyn-grey-dining-chiar,Gerwyn Grey Dining Chiar,Gerwyn Grey Dining Chiar — Event Design & Decor | Eclectic Hive,Gerwyn Grey Dining Chiar,false,"Stocked Quantity: 400  18""W x 22""D x 33""H","18""W x 22""D x 33""H",400,,,,,true,true,,,,https://www.eclectichive.com/dining/cameron-wheat-directors-dining-chair;https://www.eclectichive.com/dining/cinsere-oak-dining-table,,false,markdown,1,,prev_next_unparsed,,false
fb1db72e-78a1-4d91-b6a0-8af729e32411,https://www.eclectichive.com/dining/kohl-5-round-dining-table,dining,kohl-5-round-dining-table,Kohl 5' Round Dining Table,Kohl 5' Round Dining Table — Event Design & Decor | Eclectic Hive,Kohl 5' Round Dining Table,false,"Stocked Quantity: 5 60""Dia x 33""H",,5,,,,,true,true,,,,https://www.eclectichive.com/dining/nero-5-round-grey-dining-table;https://www.eclectichive.com/dining/nathalie-black-spindle-dining-table,,false,markdown,0.9,,prev_next_unparsed,,false
33cad7f2-0d9f-4342-8b5d-ee0d643e48f1,https://www.eclectichive.com/dining/lars-8-bleached-oak-dining-table,dining,lars-8-bleached-oak-dining-table,Lars 8' Bleached Oak Dining Table,Lars 8' Bleached Oak Dining Table — Event Design & Decor | Eclectic Hive,Lars 8' Bleached Oak Dining Table,false,Stocked Quantity: 14 96”W x 40”D x 33”H,96”W x 40”D x 33”H,14,,,,,true,true,,,,https://www.eclectichive.com/dining/cinsere-oak-dining-table;https://www.eclectichive.com/dining/tove-grey-wood-top-dining-table,,false,markdown,1,,prev_next_unparsed,,false
6084bee8-b04a-4aef-838c-cf17b48feba3,https://www.eclectichive.com/dining/luna-arcing-dining-chairs,dining,luna-arcing-dining-chairs,Luna Arcing Dining Chairs,Luna Arcing Dining Chairs — Event Design & Decor | Eclectic Hive,Luna Arcing Dining Chairs,false,AVAILABLE APRIL 2026  Stocked Quantity: (425) Taupe Velvet (425) Harvest Velvet  22”W x 21”D x 32”H,22”W x 21”D x 32”H,,,Select ColorTaupe VelvetHarvest Velvet,,,true,true,,,,https://www.eclectichive.com/dining/sanara-dining-chairs;https://www.eclectichive.com/dining/nima-fabric-banquette,,false,markdown,0.95,,prev_next_unparsed,,false
